2019/7/31,65.17,64.95,65.42,64.95
2019/8/1,60.5,64.09,64.54,60.02
2019/8/2,61.89,61.16,62.95,60.98
2019/8/5,59.81,61.46,61.56,59.66
2019/8/6,58.94,59.56,60.56,58.55
2019/8/7,56.23,58.68,59.23,55.88
2019/8/8,57.38,57.48,58.01,56.77
2019/8/9,58.53,57.74,59.1,57.11
2019/8/12,58.57,58.3,58.88,57.88
2019/8/13,61.3,58.47,61.5,58
2019/8/14,59.48,61.07,61.08,58.21
2019/8/15,58.23,59.07,59.42,57.67
2019/8/16,58.64,58.41,59.5,58.28
2019/8/19,59.74,58.72,59.92,58.64
2019/8/20,60.03,59.68,60.32,58.95
2019/8/21,60.3,60.11,61.41,60.07
2019/8/22,59.92,60.43,60.89,59.47
2019/8/23,59.34,60.11,60.29,58.3
2019/8/26,58.7,58.35,60.17,58.24
2019/8/27,59.51,58.8,60.17,58.51
2019/8/28,60.49,60.04,61,59.8
2019/8/29,61.08,60.48,61.19,59.98
2019/8/30,60.43,60.98,61.17,60.25
2019/9/2,58.66,58.8,59.26,58.1
2019/9/3,58.26,58.54,58.87,57.23
2019/9/4,60.7,58.17,60.96,58.13
2019/9/5,60.95,60.49,62.4,60.25
2019/9/6,61.54,60.81,61.88,59.4
2019/9/9,62.59,61.6,63,61.57
2019/9/10,62.38,62.82,63.78,62.17
2019/9/11,60.81,62.88,63.27,60.52
2019/9/12,60.38,61.16,61.39,58.92
2019/9/13,60.22,60.45,60.81,59.6
2019/9/16,69.02,66.45,71.95,64.75
2019/9/17,64.55,68.15,69.26,63.55
2019/9/18,63.6,64.23,64.99,63.04
2019/9/19,64.4,63.51,65.57,63.46
2019/9/20,64.28,65,65.28,64.05
2019/9/23,64.77,65.23,65.5,63.53
2019/9/24,63.1,64.4,64.6,62.3
2019/9/25,62.39,62.44,62.81,61.23
2019/9/26,62.74,62.58,62.92,61.45
2019/9/27,61.91,62.48,62.75,60.76
2019/9/30,60.78,62.24,62.24,60.73
2019/10/1,58.89,59.38,60.1,58.41
2019/10/2,57.69,59.25,59.5,57.22
2019/10/3,57.71,57.54,57.99,56.15
2019/10/4,58.37,57.69,58.96,57.67
2019/10/7,58.35,58.02,59.68,58.02
2019/10/8,58.24,58.47,58.92,57.38
2019/10/9,58.32,58.02,59.35,57.91
2019/10/10,59.1,58.04,59.6,57.8
2019/10/11,60.51,59.53,60.69,59.21
2019/10/14,59.35,60.69,60.73,58.5
2019/10/15,58.74,59.3,59.68,58
2019/10/16,59.42,58.9,59.75,58.36
2019/10/17,59.91,58.99,60.04,58.69
2019/10/18,59.42,59.78,60.29,59.01
2019/10/21,58.96,59.23,59.55,58.26
2019/10/22,59.7,59.05,60.26,58.75
2019/10/23,61.17,59.48,61.3,58.85
2019/10/24,61.67,60.99,61.9,60.64
2019/10/25,62.02,61.5,62.11,60.93
2019/10/28,61.57,62.04,62.34,61.19
2019/10/29,61.59,61.61,61.98,60.66
2019/10/30,60.61,61.6,61.93,60.45
2019/10/31,60.23,60.57,61.13,60.07
2019/11/1,61.69,59.45,61.82,59.4
2019/11/4,62.13,61.8,62.78,61.28
2019/11/5,62.96,62.04,63.19,61.85
2019/11/6,61.74,62.78,63.32,61.59
2019/11/7,62.29,61.73,62.89,61.65
2019/11/8,62.51,62.29,62.7,60.66
2019/11/11,62.18,62.6,62.76,61.57
2019/11/12,62.06,62.11,62.85,61.82
2019/11/13,62.37,61.85,62.74,61.22
2019/11/14,62.28,62.61,63.21,62.15
2019/11/15,63.3,62.47,63.65,61.7
2019/11/18,62.44,63.36,63.57,61.94
2019/11/19,60.91,62.28,62.57,60.7
2019/11/20,62.4,60.94,62.8,60.3
2019/11/21,63.97,62.22,64.03,61.92
2019/11/22,63.39,63.62,64.27,62.98
2019/11/25,63.65,63.6,63.8,62.97
2019/11/26,64.27,63.7,64.32,63.44
2019/11/27,64.06,64.02,64.6,63.51
2019/11/28,63.87,63.91,64,63.19
2019/11/29,62.43,63.77,63.86,62.36
2019/12/2,60.92,60.73,62.09,60.72
2019/12/3,60.82,61.05,61.58,60.3
2019/12/4,63,61.08,63.51,61
2019/12/5,63.39,62.97,63.91,62.75
2019/12/6,64.39,63.41,64.88,62.83
2019/12/9,64.25,64.29,64.5,63.61
2019/12/10,64.34,64.03,64.69,63.78
2019/12/11,63.72,64,64.26,63.01
2019/12/12,64.2,63.9,64.85,63.87
2019/12/13,65.22,64.56,65.79,64.5
2019/12/16,65.34,65.05,65.66,64.88
2019/12/17,66.1,65.31,66.24,65.12
2019/12/18,66.17,65.84,66.43,65.56
2019/12/19,66.54,66.19,66.78,66.03
2019/12/20,66.14,66.56,66.72,65.7
2019/12/23,66.39,66.15,66.62,65.81
2019/12/24,67.2,66.44,67.26,66.36
2019/12/26,67.92,67.27,67.99,67.22
2019/12/27,68.16,67.91,68.33,67.57
2019/12/30,68.44,68.2,68.99,68.16
2019/12/31,66,66.65,66.93,65.63
2020/1/2,66.25,66.41,66.58,65.72
2020/1/3,68.6,66.28,69.5,66.22
2020/1/6,68.91,69.35,70.74,68.21
2020/1/7,68.27,68.63,68.75,67.65
2020/1/8,65.44,71.22,71.75,64.94
2020/1/9,65.37,66,66.1,64.56
2020/1/10,64.98,65.29,65.66,64.86
2020/1/13,64.2,65.13,65.27,63.92
2020/1/14,64.49,64.29,65.05,63.92
2020/1/15,64,64.44,64.6,63.55
2020/1/16,64.62,64.26,64.97,63.9
2020/1/17,64.85,64.69,65.6,64.48
2020/1/20,65.2,65.98,66,64.92
2020/1/21,64.59,65.26,65.35,64.06
2020/1/22,63.21,64.57,64.58,62.62
2020/1/23,62.04,62.68,62.69,61.25
2020/1/24,60.69,62.01,62.46,60.25
2020/1/27,59.32,60.23,60.49,58.5
2020/1/28,59.51,59.03,60.12,58.5
2020/1/29,59.81,59.86,60.62,59.26
2020/1/30,58.29,59.6,59.65,57.71
2020/1/31,58.16,59.3,59.45,57.94
2020/2/3,54.45,56.16,56.77,54.08
2020/2/4,53.96,54.33,55.65,53.69
2020/2/5,55.28,54.05,56.46,54.05
2020/2/6,54.93,55.56,56.58,54.25
2020/2/7,54.47,55.14,55.4,54.21
2020/2/10,53.27,54.2,54.71,53.11
2020/2/11,54.01,53.62,54.69,53.6
2020/2/12,55.79,54.41,56.36,54.39
2020/2/13,56.34,55.75,56.83,54.96
2020/2/14,57.32,56.41,57.53,56.15
2020/2/17,57.67,57.29,57.7,56.83
2020/2/18,57.75,57.35,57.83,56.3
2020/2/19,59.12,57.6,59.4,57.51
2020/2/20,59.31,59.31,60,58.9
2020/2/21,58.5,59,59.25,57.73
2020/2/24,56.3,57.85,57.86,55.13
2020/2/25,54.95,56.46,56.98,54.62
2020/2/26,53.43,55.13,55.45,53.03
2020/2/27,52.18,53.18,53.25,50.97
2020/2/28,50.52,51.42,51.52,50.05
2020/3/2,51.9,48.95,53.2,48.4
2020/3/3,51.86,53.47,53.9,51.22
2020/3/4,51.13,52.11,53.03,51.04
2020/3/5,49.99,51.66,52.04,49.7
2020/3/6,45.27,50.25,50.45,45.18
2020/3/9,34.36,38.28,38.34,31.02
2020/3/10,37.22,35.84,38.22,35
2020/3/11,35.79,37.27,39.7,35.35
2020/3/12,33.22,35.99,36.46,32.5
2020/3/13,33.85,32.85,36.15,32.5
2020/3/16,30.05,35.82,35.84,29.45
2020/3/17,28.73,30.14,31.25,28.5
2020/3/18,24.88,28.4,29.21,24.52
2020/3/19,28.47,27.19,29.42,24.96
2020/3/20,26.98,28.1,30.94,26.81
2020/3/23,27.03,26.75,27.54,24.68
2020/3/24,27.15,27.72,28.65,26.69
2020/3/25,27.39,27.8,28.29,25.68
2020/3/26,26.34,27.35,27.75,26.03
2020/3/27,24.93,26.68,27,24.13
2020/3/30,22.76,23.85,24.44,21.65
2020/3/31,22.74,23,23.87,22.59
2020/4/1,24.74,25.99,26.28,24.52
2020/4/2,29.94,25.61,36.29,25.45
2020/4/3,34.11,29.89,35,28.25
2020/4/6,33.05,31.76,34.24,30.03
2020/4/7,31.87,33.66,34.18,31.74
2020/4/8,32.84,32.63,33.87,31.54
2020/4/9,31.48,33.82,36.4,31.18
2020/4/13,31.74,33.99,33.99,30.63
2020/4/14,29.6,32.25,32.32,29.38
2020/4/15,27.69,30.26,30.33,27.16
2020/4/16,27.82,28.05,29,27.2
2020/4/17,28.08,28.66,28.93,27.58
2020/4/21,19.33,26.33,26.5,17.51
2020/4/22,20.37,20.23,22.45,15.98
2020/4/23,21.33,20.89,23.22,20.07
2020/4/24,21.44,21.93,22.7,20.5
2020/4/27,19.99,21.55,21.91,19.11
2020/4/28,20.46,19.9,21.29,18.73
2020/4/29,22.54,20.66,23.88,20.53
2020/4/30,25.27,22.87,25.76,22.87
2020/5/1,26.44,26.95,27.88,25.76
2020/5/4,27.2,26.1,28.08,25.5
2020/5/5,30.97,28.1,32.06,27.77
2020/5/6,29.72,32.27,32.27,28.66
2020/5/7,29.46,29.64,31.84,29.08
2020/5/8,30.97,29.6,31.14,29.43
2020/5/11,29.63,30.7,31.47,29.35
2020/5/12,29.98,30.07,30.7,29.35
2020/5/13,29.19,29.35,30.55,28.86
2020/5/14,31.13,29.52,31.55,28.88
2020/5/15,32.5,31.52,32.91,30.94
2020/5/18,34.81,32.78,35.72,32.69
2020/5/19,34.65,35.66,35.76,34.2
2020/5/20,35.75,34.45,36.46,34.38
2020/5/21,36.06,35.82,36.98,35.75
2020/5/22,35.13,36.18,36.23,33.54
2020/5/25,35.53,34.98,35.97,34.46
2020/5/26,36.17,35.66,36.68,35.26
2020/5/27,34.74,35.93,36.16,33.98
2020/5/28,35.29,33.92,35.95,33.62
2020/5/29,35.33,35.15,35.37,34.06
2020/6/1,38.32,37.56,38.68,37.18
2020/6/2,39.57,38.34,39.75,38.26
2020/6/3,39.79,39.75,40.53,38.76
2020/6/4,39.99,39.6,40.1,39.04
2020/6/5,42.3,39.84,42.48,39.72
2020/6/8,40.8,42.4,43.41,40.68
2020/6/9,41.18,41.1,41.45,39.85
2020/6/10,41.73,40.72,41.99,40.14
2020/6/11,38.55,40.95,41.01,37.82
2020/6/12,38.73,37.88,39.45,37.01
2020/6/15,39.72,38.8,39.9,37.24
2020/6/16,40.96,39.94,41.65,38.95
2020/6/17,40.71,40.61,41.46,40.03
2020/6/18,41.51,40.43,41.64,40.06
2020/6/19,42.19,41.72,42.92,41.03
2020/6/22,43.08,41.74,43.18,41.58
2020/6/23,42.63,43.21,43.93,42.21
2020/6/24,40.31,42.45,42.89,39.63
2020/6/25,41.05,40.35,41.64,39.47
2020/6/26,41.02,41.44,41.81,40.29
2020/6/29,41.71,40.56,41.95,40.04
2020/6/30,41.15,41.33,41.62,40.9
2020/7/1,42.03,41.58,42.62,41.03
2020/7/2,43.14,41.84,43.23,41.73
2020/7/3,42.8,42.76,42.99,42.32
2020/7/6,43.1,42.79,43.71,42.74
2020/7/7,43.08,43.13,43.45,42.46
2020/7/8,43.29,42.81,43.47,42.75
2020/7/9,42.35,43.3,43.5,41.94
2020/7/10,43.24,42.36,43.42,41.32
2020/7/13,42.72,43.12,43.34,42.14
2020/7/14,42.9,42.24,43.22,41.8
2020/7/15,43.79,43.07,43.85,42.7
2020/7/16,43.37,43.71,43.8,43.14
2020/7/17,43.14,43.4,43.45,42.64
2020/7/20,43.28,43.08,43.45,42.36
2020/7/21,44.32,43.17,44.89,43.16
2020/7/22,44.29,44.03,44.4,43.62
2020/7/23,43.31,44.1,44.77,43.13
2020/7/24,43.34,43.27,43.9,42.79
2020/7/27,43.41,43.35,43.77,42.39
2020/7/28,43.22,43.55,43.84,43
2020/7/29,43.75,43.31,43.95,43.2
2020/7/30,42.94,43.73,43.8,41.38
2020/7/31,43.3,43.29,43.44,43.05
2020/8/3,44.15,43.53,44.46,42.89
2020/8/4,44.43,43.84,44.82,43.24
2020/8/5,45.17,44.28,46.23,44.24
2020/8/6,45.09,45.32,45.71,44.85
2020/8/7,44.4,45.15,45.3,44.27
2020/8/10,44.99,44.66,45.26,44.37
2020/8/11,44.5,45.05,45.79,44.39
2020/8/12,45.43,44.62,45.63,44.49
2020/8/13,44.96,45.32,45.58,44.82
2020/8/14,44.8,45.29,45.29,44.47
2020/8/17,45.37,44.86,45.41,44.53
2020/8/18,45.46,45.27,45.55,44.76
2020/8/19,45.37,45.17,45.48,44.81
2020/8/20,44.9,45.14,45.18,44.02
2020/8/21,44.35,45.03,45.08,43.59
2020/8/24,45.13,44.5,45.18,44.29
2020/8/25,45.86,45.12,46.07,45.08
2020/8/26,45.64,45.97,46.1,45.54
2020/8/27,45.09,45.7,45.87,44.56
2020/8/28,45.05,45.1,45.3,44.8
2020/8/31,45.28,45.8,46.53,45.21
2020/9/1,45.58,45.6,46.22,45.47
2020/9/2,44.43,45.83,46.05,44.2
2020/9/3,44.07,44.65,44.65,43.15
2020/9/4,42.66,43.76,44.54,42.3
2020/9/7,42.01,42.2,42.43,41.51
2020/9/8,39.78,42.08,42.23,39.31
2020/9/9,40.79,39.65,41.2,39.37
2020/9/10,40.06,40.58,40.96,39.71
2020/9/11,39.83,39.96,40.34,39.38
2020/9/14,39.61,39.78,40.09,39.3
2020/9/15,40.53,39.7,40.82,39.39
2020/9/16,42.22,40.72,42.44,40.59
2020/9/17,43.3,42.32,43.5,41.5
2020/9/18,43.15,43.22,43.8,42.53
2020/9/21,41.44,43.01,43.3,40.96
2020/9/22,41.72,41.79,42.2,41.21
2020/9/23,41.77,41.67,42.62,41.21
2020/9/24,41.94,41.36,42.02,41.27
2020/9/25,41.92,41.85,42.33,41.52
2020/9/28,42.43,41.87,42.62,41.48
2020/9/29,41.03,42.47,42.52,40.43
2020/9/30,40.95,40.66,40.98,40.3
2020/10/1,40.93,42.17,42.56,39.92
2020/10/2,39.27,40.65,40.77,38.79
2020/10/5,41.29,39.19,41.78,39.14
2020/10/6,42.65,41.41,42.84,41.22
2020/10/7,41.99,41.85,42.42,41.36
2020/10/8,43.34,42.15,43.47,41.86
2020/10/9,42.85,43.36,43.57,42.61
2020/10/12,41.72,42.6,42.71,41.36
2020/10/13,42.45,41.81,42.68,41.66
2020/10/14,43.32,42.43,43.45,42.13
2020/10/15,43.16,43.45,43.48,41.56
2020/10/16,42.93,43.1,43.21,42.27
2020/10/19,42.62,42.69,43.23,42.36
2020/10/20,43.16,42.45,43.3,42.19
2020/10/21,41.73,42.91,43.04,41.45
2020/10/22,42.46,41.59,42.79,41.46
2020/10/23,41.77,42.4,42.8,41.5
2020/10/26,40.46,41.53,41.63,40.22
2020/10/27,41.2,40.5,41.47,40.4
2020/10/28,39.12,40.61,40.7,38.75
2020/10/29,37.65,39.16,39.45,36.64
2020/10/30,37.46,37.5,38.1,36.8
2020/11/2,38.97,37.37,39.36,35.74
2020/11/3,39.71,39.26,40.45,38.65
2020/11/4,41.23,40.13,41.33,39.42
2020/11/5,40.93,40.96,41.53,40.33
2020/11/6,39.45,40.63,40.69,39.34
2020/11/9,42.4,39.65,43.48,39.46
2020/11/10,43.61,41.75,44.11,41.71
2020/11/11,43.8,43.77,45.3,43.6
2020/11/12,43.53,43.73,44.5,43.26
2020/11/13,42.78,43.2,43.34,42.63
2020/11/16,43.82,42.71,44.67,42.71
2020/11/17,43.75,43.89,44.25,43.08
2020/11/18,44.34,43.75,44.89,43.48
2020/11/19,44.2,43.96,44.57,43.79
2020/11/20,44.96,44.15,45.24,44.05
2020/11/23,46.06,45.08,46.12,44.89
2020/11/24,47.86,45.9,48.03,45.89
2020/11/25,48.61,47.8,49.06,47.72
2020/11/26,47.8,48.76,49.09,47.53
2020/11/27,48.18,47.81,48.44,47.34
2020/11/30,47.59,47.91,47.99,46.85
2020/12/1,47.42,47.79,48.3,46.88
2020/12/2,48.25,47.05,48.76,46.82
2020/12/3,48.71,48,48.94,47.67
2020/12/4,49.25,48.96,49.92,48.84
2020/12/7,48.79,49.23,49.43,48.4
2020/12/8,48.84,48.58,49,48.09
2020/12/9,48.86,48.84,49.55,48.4
2020/12/10,50.25,49,51.06,48.86
2020/12/11,49.97,50.45,50.74,49.74
2020/12/14,50.29,50.05,50.8,49.13
2020/12/15,50.76,50.3,50.89,49.78
2020/12/16,51.08,50.64,51.2,50.34
2020/12/17,51.5,51.12,51.9,51.08
2020/12/18,52.26,51.43,52.48,51.13
2020/12/21,50.91,52.22,52.32,49.2
2020/12/22,50.08,50.65,50.86,49.56
2020/12/23,51.2,49.7,51.59,49.2
2020/12/24,51.29,51.11,51.77,50.62
2020/12/28,50.86,51.25,52.02,50.53
2020/12/29,51.09,51.02,51.63,50.86
2020/12/30,51.34,51.32,51.56,51.04
2020/12/31,51.8,51.49,51.84,50.9
2021/1/4,51.09,51.5,53.33,50.56
2021/1/5,53.6,50.95,53.9,50.7
2021/1/6,54.3,53.52,54.73,53.02
2021/1/7,54.38,54.13,54.9,53.94
2021/1/8,55.99,54.56,56.36,54.34
2021/1/11,55.66,56.24,56.39,54.99
2021/1/12,56.58,55.66,56.79,55.51
2021/1/13,56.06,56.83,57.42,55.77
2021/1/14,56.42,55.93,56.57,55.24
2021/1/15,55.1,56.41,56.5,54.64
2021/1/18,54.75,54.75,55.21,54.49
2021/1/19,55.9,55.01,56.08,54.89
2021/1/20,56.08,56.07,56.64,55.66
2021/1/21,56.1,55.82,56.24,55.49
2021/1/22,55.41,56,56.03,54.48
2021/1/25,55.88,55.26,56.02,55.07
2021/1/26,55.91,55.93,56.34,55.39
2021/1/27,55.81,56.05,56.49,55.2
2021/1/28,55.53,55.41,56.59,55.31
2021/1/29,55.88,55.52,56.37,55.31
2021/2/1,56.35,54.91,56.53,54.6
2021/2/2,57.46,56.35,58.05,56.33
2021/2/3,58.46,57.85,58.94,57.5
2021/2/4,58.84,58.59,59.12,58.04
2021/2/5,59.34,59.17,59.79,59.08
2021/2/8,60.56,59.43,60.72,59.43
2021/2/9,61.09,60.8,61.34,60.05
2021/2/10,61.47,61.21,61.69,60.87
2021/2/11,61.14,61.01,61.5,60.72
2021/2/12,62.43,60.82,62.83,60.35
2021/2/15,63.3,62.83,63.76,62.82
2021/2/16,63.35,63.47,63.7,62.69
2021/2/17,64.34,63.15,64.96,62.73
2021/2/18,63.93,65.02,65.52,63.22
2021/2/19,62.91,63.3,63.94,62.09
2021/2/22,65.24,62.68,65.85,62.55
2021/2/23,65.37,65.51,66.79,64.47
2021/2/24,67.04,65.06,67.31,64.8
2021/2/25,66.88,67.2,67.7,66.48
2021/2/26,66.13,66.89,66.9,65.72
2021/3/1,63.69,64.85,65.93,63.17
2021/3/2,62.7,63.12,64.13,62.38
2021/3/3,64.07,62.38,64.7,62.38
2021/3/4,66.74,64.1,67.75,63.33
2021/3/5,69.36,67.16,69.69,66.67
2021/3/8,68.24,69.97,71.38,67.8
2021/3/9,67.52,68.13,69.33,67.12
2021/3/10,67.9,67.46,68.42,66.5
2021/3/11,69.63,68.45,69.84,67.99
2021/3/12,69.22,69.59,69.9,69.03
2021/3/15,68.88,69.08,70.03,67.82
2021/3/16,68.39,68.81,68.94,67.36
2021/3/17,68,68.39,68.89,66.96
2021/3/18,63.28,67.77,68.15,61.45
2021/3/19,64.53,62.99,64.95,62.07
2021/3/22,64.62,64.53,65.12,63.45
2021/3/23,60.79,64.3,64.3,60.27
2021/3/24,64.41,60.5,64.57,60.47
2021/3/25,61.95,63.99,64.19,60.98
2021/3/26,64.57,62.01,64.89,61.85
2021/3/29,64.98,64.58,65.46,63.13
2021/3/30,64.14,65.2,65.41,63.52
2021/3/31,63.54,64.13,64.79,63.53
2021/4/1,64.86,63.12,65.17,62.38
2021/4/5,62.15,64.57,64.81,61.25
2021/4/6,62.74,62.32,64.28,62.08
2021/4/7,63.16,62.6,63.55,61.6
2021/4/8,63.2,63.02,63.43,62.38
2021/4/9,62.95,63.28,63.49,62.57
2021/4/12,63.28,63.03,64.31,62.41
2021/4/13,63.67,63.24,64.19,63.18
2021/4/14,66.58,64.01,66.9,63.88
2021/4/15,66.94,66.38,67.03,65.95
2021/4/16,66.77,66.86,67.38,66.44
2021/4/19,67.05,66.7,67.23,66.17
2021/4/20,66.57,67.2,68.08,65.51
2021/4/21,65.32,66.22,66.52,64.96
2021/4/22,65.4,65.13,65.83,64.58
2021/4/23,66.11,65.8,66.3,65.16
2021/4/26,65.65,66.1,66.26,64.57
2021/4/27,66.42,65.76,66.8,65.66
2021/4/28,67.27,66.58,67.85,66.13
2021/4/29,68.56,67.18,68.95,67.13
2021/4/30,67.25,68.33,68.4,67.06
2021/5/3,67.56,66.7,67.82,66.1
2021/5/4,68.88,67.75,69.5,67.37
2021/5/5,68.96,69.35,69.95,68.35
2021/5/6,68.09,68.47,69.37,67.93
2021/5/7,68.28,68.26,68.65,67.39
2021/5/10,68.32,68.74,69.2,67.41
2021/5/11,68.55,68.29,68.75,67.13
2021/5/12,69.32,68.78,69.9,68.18
2021/5/13,67.05,68.88,69.04,66.48
2021/5/14,68.71,67,68.89,66.5
2021/5/17,69.46,68.92,69.62,68.18
2021/5/18,68.71,69.61,70.24,67.28
2021/5/19,66.66,68.41,68.46,65.3
2021/5/20,65.11,66.63,67.17,64.8
2021/5/21,66.44,65.22,66.94,64.57
2021/5/24,68.46,66.72,68.64,66.46
2021/5/25,68.65,68.47,68.9,67.83
2021/5/26,68.87,68.55,69.17,68.02
2021/5/27,69.46,68.78,69.51,68.11
2021/5/28,69.63,69.69,69.92,69.26
2021/5/31,69.32,68.98,69.82,68.75
2021/6/1,70.25,69.39,71.34,69.29
2021/6/2,71.35,70.55,71.48,70.35
2021/6/3,71.31,71.27,71.99,70.66
2021/6/4,71.89,71.25,72.17,70.73
2021/6/7,71.49,71.82,72.27,71.1
2021/6/8,72.22,71.42,72.42,70.71
2021/6/9,72.22,72.17,72.87,71.82
2021/6/10,72.52,72.03,72.93,70.95
2021/6/11,72.69,72.41,73.09,71.88
2021/6/14,72.86,72.7,73.64,72.59
2021/6/15,73.99,73.03,74.33,72.79
2021/6/16,74.39,74.26,74.96,73.86
2021/6/17,73.08,73.8,74.5,72.01
2021/6/18,73.51,73,73.76,72.18
2021/6/21,74.9,73.33,74.95,72.98
2021/6/22,74.81,74.88,75.3,74.32
2021/6/23,75.19,74.75,76.02,74.7
2021/6/24,75.56,75.3,75.78,74.51
2021/6/25,76.18,75.54,76.21,74.95
2021/6/28,74.68,75.99,76.6,74.51
2021/6/29,74.76,74.67,75.51,73.9
2021/6/30,75.13,75.18,75.6,74.39
2021/7/1,75.84,74.69,76.74,74.55
2021/7/2,76.17,75.64,76.43,75.21
2021/7/5,77.16,76.23,77.26,75.7
2021/7/6,74.53,77.06,77.84,74.13
2021/7/7,73.43,74.69,75.99,72.6
2021/7/8,74.12,73.35,74.4,72.11
2021/7/9,75.55,74.39,75.8,73.8
2021/7/12,75.16,75.79,75.84,74.23
2021/7/13,76.49,75.25,76.6,74.93
2021/7/14,74.76,76.28,76.72,73.79
2021/7/15,73.47,74.5,74.59,73.19
2021/7/16,73.59,73.18,74.09,72.34
2021/7/19,68.62,72.86,73.34,67.75
2021/7/20,69.35,68.99,69.73,67.44
2021/7/21,72.23,68.92,72.38,68.63
2021/7/22,73.79,72.24,73.9,71.74
2021/7/23,74.1,73.56,74.22,73.32
2021/7/26,74.5,74.12,74.84,72.75
2021/7/27,74.48,74.67,75.05,74.02
2021/7/28,74.74,74.77,75.32,74.42
2021/7/29,76.05,74.76,76.15,74.63
2021/7/30,76.33,75.81,76.38,75.38
2021/8/2,72.89,75.39,75.39,72.31
2021/8/3,72.41,73.08,73.55,71.05
2021/8/4,70.38,72.33,72.83,70.11
2021/8/5,71.29,70.27,71.5,69.75
2021/8/6,70.7,71.2,72.43,70.28
2021/8/9,69.04,70.26,70.26,67.6
2021/8/10,70.63,69.35,71.24,68.94
2021/8/11,71.44,70.83,71.72,69.07
2021/8/12,71.31,71.57,71.9,70.67
2021/8/13,70.59,71.12,71.38,70
2021/8/16,69.51,70.05,70.45,68.14
2021/8/17,69.03,69.77,70,68.82
2021/8/18,68.23,68.96,70.04,67.23
2021/8/19,66.45,67.57,67.64,65.57
2021/8/20,65.18,66.54,66.93,64.94
2021/8/23,68.75,64.97,68.9,64.6
2021/8/24,71.05,68.66,71.27,68.53
2021/8/25,72.25,71,72.42,70.5
2021/8/26,71.07,71.94,72.13,70.66
2021/8/27,72.7,71.53,72.76,71.17
2021/8/30,73.41,73.25,73.69,72
2021/8/31,72.99,73.14,73.52,72.62
2021/9/1,71.59,71.68,72.38,70.42
2021/9/2,73.03,71.31,73.47,70.92
2021/9/3,72.61,72.86,73.69,72.4
2021/9/6,72.22,72.57,72.78,71.51
2021/9/7,71.69,72.29,72.81,71.1
2021/9/8,72.6,71.64,72.95,71.55
2021/9/9,71.45,72.61,73.2,70.88
2021/9/10,72.92,71.37,73.15,70.94
2021/9/13,73.51,72.88,73.92,72.69
2021/9/14,73.6,73.62,74.28,73.08
2021/9/15,75.46,73.92,76.13,73.78
2021/9/16,75.67,75.46,75.87,74.48
2021/9/17,75.34,75.68,75.78,74.58
2021/9/20,73.92,75.33,75.4,73.52
2021/9/21,74.36,74.33,75.18,73.26
2021/9/22,76.19,74.56,76.26,74.49
2021/9/23,77.25,75.9,77.35,75.6
2021/9/24,78.09,77.26,78.24,76.85
2021/9/27,79.53,78.25,79.9,78.21
2021/9/28,79.09,79.4,80.75,78.1
2021/9/29,78.64,78.25,79.4,77.5
2021/9/30,78.52,78.46,79.11,77.6
2021/10/1,79.28,78.49,79.41,77.55
2021/10/4,81.26,79.49,82,78.75
2021/10/5,82.56,81.27,83.13,81.19
2021/10/6,81.08,82.57,83.47,80.6
2021/10/7,81.95,80.98,82.5,79.08
2021/10/8,82.39,82.38,83.43,81.96
2021/10/11,83.65,82.65,84.6,82.54
2021/10/12,83.42,83.49,84.23,82.72
2021/10/13,83.18,83.1,83.69,82.2
2021/10/14,84,83.45,84.5,83.18
2021/10/15,84.86,84.3,85.1,84.16
2021/10/18,84.33,84.95,86.04,83.95
2021/10/19,85.08,84.21,85.4,83.7
2021/10/20,85.82,85.19,85.89,83.61
2021/10/21,84.61,85.9,86.1,83.36
2021/10/22,85.53,84.52,85.93,83.82
2021/10/25,85.99,85.65,86.7,85.43
2021/10/26,86.4,86.03,86.5,85.27
2021/10/27,84.58,86.07,86.28,84.05
2021/10/28,84.32,84.21,84.59,82.32
2021/10/29,84.38,84.33,84.83,83.79
2021/11/1,84.71,83.63,85.12,83.03
2021/11/2,84.72,84.45,85.23,83.76
2021/11/3,81.99,84.07,84.2,81.1
2021/11/4,80.54,81.58,84.49,80.2
2021/11/5,82.74,81.25,83.16,80.26
2021/11/8,83.43,82.58,84,82.53
2021/11/9,84.78,83.47,85.3,83.16
2021/11/10,82.64,84.99,85.5,82.08
2021/11/11,82.87,82.85,83.44,81.66
2021/11/12,82.17,82.83,82.87,81.26
2021/11/15,82.05,81.92,82.49,80.67
2021/11/16,82.43,82,83.14,81.52
2021/11/17,80.28,82.05,82.22,79.78
2021/11/18,81.24,80.1,81.41,79.28
2021/11/19,78.89,81,82.24,78.05
2021/11/22,79.7,78.58,80.07,77.58
2021/11/23,82.31,79.51,82.6,78.55
2021/11/24,82.25,81.88,83,81.74
2021/11/25,82.22,82.24,82.58,81.7
2021/11/26,72.72,81.65,81.66,72.14
2021/11/29,73.44,73.88,77.02,72.41
2021/11/30,70.57,74.42,74.56,70.22
2021/12/1,68.87,69.8,72.87,68.14
2021/12/2,69.67,69.72,70.7,65.72
2021/12/3,69.88,70.22,72.62,69.24
2021/12/6,73.08,70.24,73.8,70.24
2021/12/7,75.44,73.6,76.27,73.2
2021/12/8,75.82,75.44,76.37,74.38
2021/12/9,74.42,75.94,76.7,73.84
2021/12/10,75.15,73.99,75.71,73.8
2021/12/13,74.39,75.37,76.39,74.2
